id,type,area,lat,lon
BRDST_SC_LNODE385,LOAD,SCL,47.62168907502767,-122.34522391932788
BRDST_SC_LNODE386,LOAD,SCL,47.621617359509834,-122.34514267983411
BRDST_SC_LNODE387,LOAD,SCL,47.62153423190097,-122.34509062000889
BRDST_SC_LNODE388,LOAD,SCL,47.62144507579365,-122.34507002664523
BRDST_SC_LNODE389,LOAD,SCL,47.62135515997867,-122.34508119078922
BRDST_SC_LNODE390,LOAD,SCL,47.62126936867853,-122.34512266134531
BRDST_SC_LNODE391,LOAD,SCL,47.621191999954405,-122.3451915426791
BRDST_SC_LNODE392,LOAD,SCL,47.62112662716565,-122.34528381200126
BRDST_SC_LNODE393,LOAD,SCL,47.62107601673653,-122.34539463759675
BRDST_SC_LNODE394,LOAD,SCL,47.62104209462256,-122.34551868356118
BRDST_SC_LNODE395,LOAD,SCL,47.621025953578304,-122.3456503906408
BRDST_SC_LNODE396,LOAD,SCL,47.62102789343235,-122.34578422608912
BRDST_SC_LNODE397,LOAD,SCL,47.62104748696214,-122.34591489820008
BRDST_SC_LNODE398,LOAD,SCL,47.62108366453221,-122.34603753341432
BRDST_SC_LNODE399,LOAD,SCL,47.6211348113451,-122.34614781567878
BRDST_SC_LNODE600,LOAD,SCL,47.621198871896816,-122.34624208912696
BRDST_SC_LNODE601,LOAD,SCL,47.62127345699596,-122.34631742619226
BRDST_SC_LNODE602,LOAD,SCL,47.62135594945653,-122.34637166401941
BRDST_SC_LNODE603,LOAD,SCL,47.62144360529621,-122.3464034125452
BRDST_SC_LNODE604,LOAD,SCL,47.62153364794708,-122.34641203792096
BRDST_SC_LNODE607,LOAD,SCL,47.62162335360384,-122.34639762508239
BRDST_SC_LNODE620,LOAD,SCL,47.621710126388756,-122.34636092327034
BRDST_SC_LNODE652,LOAD,SCL,47.62179156250675,-122.34630327819703
BRDST_SC_LNODE653,LOAD,SCL,47.62186550298781,-122.34622655436215
BRDST_SC_LNODE654,LOAD,SCL,47.62193007497878,-122.34613305077221
BRDST_SC_LNODE656,LOAD,SCL,47.621983721849126,-122.34602541302333
BRDST_SC_LNODE657,LOAD,SCL,47.62202522262184,-122.3459065443884
BRDST_SC_LNODE658,LOAD,SCL,47.62205370143474,-122.34577951821555
BRDST_SC_LNODE659,LOAD,SCL,47.622068627884616,-122.34564749360814
BRDST_SC_LNODE660,LOAD,SCL,47.62206980921094,-122.34551363602417
BRDST_SC_LNODE771,LOAD,SCL,47.62205737534279,-122.34538104411344
BRDWAYB3_7_B1,GEN,CA,34.125227,-118.15221
BRDWTR_H_1_BRDWGNODE,GEN,NWMT,46.120668,-111.407377
BRD_S_LM_LNODEOAD,LOAD,NWMT,45.640578,-110.571265
BREC_5_WINDGNODE,GEN,SRP,34.636189,-110.134819
BREEZE_LNODEYT1,LOAD,NV,35.123880999987534,-118.37403687435777
BREEZE_LNODEYT2,LOAD,NV,35.123880999987534,-118.37414712564222
BREGGEN_7_N006,GEN,CA,33.27055,-116.34805
BRENTWOD_2_N001,LOAD,CA,37.91959423612686,-121.676423
BRENTWOD_2_N006,LOAD,CA,37.91951288192155,-121.67636345967551
BRENTWOD_2_N011,LOAD,CA,37.91951288192155,-121.67648254032449
BRE_LNODEXF1,LOAD,PSE,47.570555999980584,-122.63132210360483
BRE_LNODEXF2,LOAD,PSE,47.570555999980584,-122.63145589639517
BRGSMR_LNODEGZB,LOAD,BANC,37.66621999998627,-120.97704287657282
BRGSMR_LNODETHU,LOAD,BANC,37.66621999998627,-120.97715712342718
BRG_LNODEXF1,LOAD,PSE,47.768611,-122.183611
BRIDGER_LNODELD1,LOAD,NWMT,45.319237,-108.924414
BRINECON_LNODE-1,LOAD,NV,36.08941,-115.049324
BRITTN_1_N001,LOAD,CA,37.37433620668406,-122.015575
BRITTN_1_N005,LOAD,CA,37.37425489664326,-122.01551592726007
BRITTN_1_N006,LOAD,CA,37.37425489664326,-122.01563407273993
BRITTON_1_BRITTONPVGNODE,GEN,PNM,35.012058,-106.095783
BRI_LNODEXF1,LOAD,PSE,48.7775,-122.409444
BRKRSLG_1_N005,LOAD,CA,38.57552299994369,-121.49747300547165
BRK_7_BAKEOVENGNODE,GEN,AVRN,45.120877,-120.866664
BRK_7_DAYBREAKGNODE,GEN,AVRN,45.139346,-120.885117
BRL_GNODEGEN3,GEN,PSE,48.5439785506836,-121.74097573613429
BRL_GNODEGEN4,GEN,PSE,48.543799449157945,-121.74097573661294
BRNCKCRN_1_BRINKENSLNODE,LOAD,AVA,46.99324050283035,-116.9202637005052
BRNG_LNODEBR2,LOAD,PGE,45.434815,-122.374908
BRNS_LNODEWR1,LOAD,PGE,44.88064999998245,-123.02849357598528
BRNS_LNODEWR2,LOAD,PGE,44.88064999998245,-123.02862042401472
BRNTW_BP_LNODE115,LOAD,BPAT,44.605728,-123.610081
BRNYFRST_7_B1,GEN,CA,40.879444,-121.719722
BROAD_BP_LNODEXF1,LOAD,BPAT,46.285939,-119.194237
BROAD_SR_LNODELD2,LOAD,SRP,33.40538899998842,-112.04972728630234
BROAD_SR_LNODELD4,LOAD,SRP,33.40538899998842,-112.04983471369766
BROCKWAY_LNODE01,LOAD,NV,39.243063530935196,-120.02634939696748
BROCKWAY_LNODE02,LOAD,NV,39.242884468950564,-120.02634939726258
BROCKWAY_LNODE51,LOAD,NV,39.242884468950564,-120.02658060273741
BROCKWAY_LNODE52,LOAD,NV,39.243063530935196,-120.02658060303253
BROOK_SR_LNODE12LD3,LOAD,SRP,33.419335,-112.188542
BROOK_SR_LNODELD1,LOAD,SRP,33.41933499995368,-112.18843454397319
BROOK_SR_LNODELD2,LOAD,SRP,33.419257326630934,-112.18848827203466
BROWNING_LNODEOAD,LOAD,NWMT,48.595799,-113.019823
BROWNSPT_FDR1LNODE,LOAD,TPWR,47.281120414639496,-122.38948672394244
BROWNSPT_FDR2LNODE,LOAD,TPWR,47.280939585206,-122.38948672439797
BROWNSPT_FDR3LNODE,LOAD,TPWR,47.280939585206,-122.38975327560203
BROWNSPT_FDR4LNODE,LOAD,TPWR,47.281120414639496,-122.38975327605755
BRO_LNODEXF1,LOAD,PSE,48.030913,-122.427561
BRP1_2_GNODE1,GEN,PGE,46.173904,-123.172962
BRP1_2_GNODE2,GEN,PGE,46.1739039999266,-123.17283226654027
BRP1_2_GNODE3,GEN,PGE,46.17381416315963,-123.1728322667522
BRP1_2_GNODE4,GEN,PGE,46.17375063903948,-123.17292400205535
BRP1_2_GNODE5,GEN,PGE,46.17373544743551,-123.17305186678502
BRP1_2_GNODE6,GEN,PGE,46.173766562479756,-123.17317357005851
BRP1_2_GNODE7,GEN,PGE,46.17383208205761,-123.17326233025251
BRP1_2_GNODE8,GEN,PGE,46.17391698554532,-123.1733047298751
BRRNDAC_6_N001,LOAD,CA,35.658183,-120.040362
BRT_LNODEXF1,LOAD,PSE,47.49361099998059,-122.20771116406209
BRT_LNODEXF2,LOAD,PSE,47.49361099998059,-122.2078448359379
BRUNSWCK_1_N003,LOAD,CA,39.23119771901711,-121.034946
BRUNSWCK_1_N008,LOAD,CA,39.23111714047599,-121.03488594065819
BRUNSWCK_1_N101,LOAD,CA,39.23111714047599,-121.03500605934181
BRUNSWCK_GNODEIT,GEN,NV,39.188912,-119.697277
BRUNSWCK_LNODE5KV,LOAD,NV,39.15182373998576,-119.74893526582187
BRUNSWCK_LNODE9KV,LOAD,NV,39.15182373998576,-119.74905073417813
BRU_GNODEGEN1,GEN,PSE,48.6494977193123,-121.691389
BRU_GNODEGEN2,GEN,PSE,48.64941714032233,-121.69131858259713
BRU_LNODE1,LOAD,PSE,48.64941714032233,-121.69145941740287
BRWNSVY_6_N001,LOAD,CA,39.226226,-121.422634
BRW_LNODEXF1,LOAD,PSE,48.506667,-122.650278
BR_LNODE10A,LOAD,APS,34.65809799998763,-111.10787403271235
BR_LNODE12A,LOAD,APS,34.65809799998763,-111.10798396728765
BSKYNGSU_2_N002,GEN,CA,34.722028,-118.282093
BSKYNPM_7_N001,GEN,CA,34.744265,-118.313084
BSKYNPM_7_N003,GEN,CA,34.731297,-118.321867
BSKYNPM_7_N004,GEN,CA,34.718861,-118.3221
BSPHYD26_7_N001,GEN,CA,37.3362,-118.52021
BSPHYD34_1_N001,GEN,CA,37.273333,-118.573333
BSPO_GNODE011,GEN,IPCO,42.913830844113605,-115.071037
BSPO_GNODE012,GEN,IPCO,42.91375007792548,-115.07097333031876
BSPO_GNODE013,GEN,IPCO,42.91375007792548,-115.07110066968124
BSTRE_BP_LNODEEET,LOAD,BPAT,46.72853599998114,-122.9514771297527
BST_LNODE_10,GEN,EPE,31.965705555544226,-106.58338851199329
BST_LNODE_11,GEN,EPE,31.965705555544226,-106.58349482134003
BTHL_LNODEWR5,LOAD,PGE,44.92775,-122.949753
BTHY_LNODEWR1,LOAD,PGE,45.54765299998218,-122.82967107857958
BTHY_LNODEWR2,LOAD,PGE,45.54765299998218,-122.82979892142042
BTLR_LNODE131,LOAD,IPCO,43.58594699998309,-116.20481966634429
BTLR_LNODE132,LOAD,IPCO,43.58594699998309,-116.20494433365572
BTN_LNODEXF1,LOAD,PSE,48.476667,-122.331111
BTOOTH_P_LNODEOAD,LOAD,NWMT,45.778765,-108.485882
BTR_LNODEXF1,LOAD,PSE,47.6575549999805,-122.15309704083766
BTR_LNODEXF2,LOAD,PSE,47.6575549999805,-122.15323095916233
BTWD_LNODEBR1,LOAD,PGE,45.379204,-122.04496
BUBG_LNODE131,LOAD,IPCO,42.9418404999836,-115.74626989096834
BUBG_LNODE132,LOAD,IPCO,42.9418404999836,-115.74639250903166
BUCKEYE_LNODE75,LOAD,NV,38.96361061263054,-119.71004174926833
BUCKEYE_LNODE76,LOAD,NV,38.96343138725605,-119.71004174955989
BUCKEYE_LNODE77,LOAD,NV,38.96343138725605,-119.71027225044011
BUCKEYE_LNODE78,LOAD,NV,38.96361061263054,-119.71027225073166
BUCKH_SR_LNODELD1,LOAD,SRP,33.43767999998845,-111.73239425293535
BUCKH_SR_LNODELD2,LOAD,SRP,33.43767999998845,-111.73250174706466
BUCKMAN_LNODESUB1,LOAD,PNM,35.77602199998734,-106.1151967570725
BUCKMAN_LNODESUB2,LOAD,PNM,35.77602199998734,-106.1153072429275
BUCKWND_1_N001,GEN,CA,33.91,-116.57
BUCKWND_1_N101,GEN,CA,33.91417,-116.577685
BUCKWND_1_N201,GEN,CA,33.924705,-116.597189
BUC_LNODEXF1,LOAD,PSE,47.16059199998082,-122.03386849783648
BUC_LNODEXF2,LOAD,PSE,47.16059199998082,-122.03400150216352
BUELLTON_1_N001,LOAD,CA,34.625261999987686,-120.18631205143852
BUELLTON_1_N003,LOAD,CA,34.625261999987686,-120.18642194856149
BUENAVS1_7_B1,LOAD,CA,36.653254242119594,-121.62934811919219
BUENAVS1_7_B3,LOAD,CA,36.65319077379855,-121.6294272308971
BUENAVS1_7_B4,LOAD,CA,36.653175595551595,-121.62953750035395
BUENAVS1_7_B5,LOAD,CA,36.65320668330105,-121.62964245619625
BUENAVS1_7_B6,LOAD,CA,36.653272145363964,-121.6297190021347
BUENAVS1_7_B7,LOAD,CA,36.65335697428145,-121.62975556706088
BUENAVS2_7_B1,LOAD,CA,36.65344659805961,-121.62974945473616
BUENAVS2_7_B3,LOAD,CA,36.653528699704175,-121.62970424026268
BUENAVS2_7_B4,LOAD,CA,36.653594014575496,-121.62962749889522
BUENAVS2_7_B5,LOAD,CA,36.653636508590544,-121.62952895027708
BUENAVT_2_N006,GEN,CA,35.16,-119.37
BUFFALO_LNODELD1,LOAD,NWMT,46.813557,-109.766682
BUGU_LNODE131,LOAD,IPCO,42.622229899983864,-114.94842953716314
BUGU_LNODE32,LOAD,IPCO,42.622229899983864,-114.94855126283686
BULLARD_1_N001,LOAD,CA,36.824388,-119.769224
BULLARD_1_N004,LOAD,CA,36.824387999947184,-119.76911168846675
BULLARD_1_N005,LOAD,CA,36.824298097276774,-119.769224
BULLARD_1_N006,LOAD,CA,36.824387999947184,-119.76933631153325
BULLARD_1_N009,GEN,CA,36.824477902723245,-119.769224
BULL_MTN_LNODEOAD,LOAD,NWMT,46.051507,-108.851874
BUL_LNODEFDR23,LOAD,APS,33.82830230193948,-111.94774425555134
BUL_LNODEFDR24,LOAD,APS,34.51223132483228,-110.13136602485879
BUL_LNODEFDR25,LOAD,APS,33.82828707695321,-111.94785107700348
BUNKRHIL_1_XF1LNODE,LOAD,AVA,47.5377,-116.1357
BURBA_BP_LNODECID,LOAD,BPAT,46.226559999981596,-118.98635103791324
BURBA_BP_LNODEREA,LOAD,BPAT,46.226559999981596,-118.98648096208676
BURLNGME_1_N001,LOAD,CA,37.589627,-122.363434
BURNHAM_LNODE-1,LOAD,NV,36.0529617212837,-115.120912
BURNHAM_LNODE-2,LOAD,NV,36.05288113934437,-115.12085445456555
BURNHAM_LNODE-3,LOAD,NV,36.05288113934437,-115.12096954543445
BURNT_BP_LNODEETN,LOAD,BPAT,44.606,-123.61
BURRIS_LNODERRIS,LOAD,PNM,34.61325,-106.432
BURRO_LNODEURRO,LOAD,PNM,37.846042,-107.726458
BURTO_SR_LNODELD3,LOAD,SRP,33.405858,-112.284164
BUTLER_C_LNODEK1H,LOAD,NWMT,46.938744,-114.100394
BUTTE_1_N010,LOAD,CA,39.7118129999855,-121.81325170045862
BUTTE_1_N101,LOAD,CA,39.7118129999855,-121.81336829954137
BUTTVLLY_7_B1,GEN,CA,40.13,-121.17
BU_LNODE10A,LOAD,APS,33.422665,-111.916736
BU_LNODE12A,LOAD,APS,33.42266499995366,-111.91662853709344
BU_LNODE14A,LOAD,APS,33.422575308183745,-111.91662853720446
BU_LNODE17A,LOAD,APS,33.42251188656735,-111.9167045248989
BU_LNODE18A,LOAD,APS,33.4224967194933,-111.91681043998503
BU_LNODE21A,LOAD,APS,33.422527784376356,-111.91691125127566
BU_LNODE22A,LOAD,APS,33.42259319827793,-111.91698477450613
BU_LNODE25A,LOAD,APS,33.42267796477447,-111.91701989549944
BU_LNODE28A,LOAD,APS,33.42276752259138,-111.9170140245057
BU_LNODE29A,LOAD,APS,33.422849563801044,-111.91697059547069
BU_LNODE30A,LOAD,APS,33.4229148305882,-111.91689688452387
BU_LNODE33A,LOAD,APS,33.42295729331832,-111.91680222749235
BU_LNODE34A,LOAD,APS,33.4229739594502,-111.91669663572644
BU_LNODE36A,LOAD,APS,33.42296447509682,-111.91658977494677
BU_LNODE37A,LOAD,APS,33.4229306261911,-111.91649025818617
BU_LNODER9A,LOAD,APS,33.422875809946035,-111.91640520050792
BVA_NXT_3_BV1_NXTERA_BATGNODE,GEN,EPE,32.06964306080904,-106.288756
BVA_NXT_3_BV1_NXTERA_SLRGNODE,GEN,EPE,32.06956196958351,-106.28870075123028
BVA_NXT_3_BV2_NXTERA_SLRGNODE,GEN,EPE,32.06956196958351,-106.28881124876972
BVRT_LNODEWR1,LOAD,PGE,45.48396299998219,-122.797736147824
BVRT_LNODEWR2,LOAD,PGE,45.48396299998219,-122.79786385217601
BV_LNODE10A,LOAD,APS,33.664846,-111.964054
BV_LNODE12A,LOAD,APS,33.664845999953066,-111.96394600123129
BV_LNODE13A,LOAD,APS,33.66475611318355,-111.96394600134414
BV_LNODER1A,LOAD,APS,33.66469255368217,-111.96402236794943
BV_LNODER2A,LOAD,APS,33.66467735363309,-111.96412881117723
BV_LNODER4A,LOAD,APS,33.66470848605343,-111.9642301251603
BV_LNODER5A,LOAD,APS,33.6647740421704,-111.96430401501408
BV_LNODER9A,LOAD,APS,33.66485899295767,-111.96433931114052
BWILLIAM_LNODEILLW,LOAD,WALC,34.16145330172,-114.38177086852794
BW_LNODEFDR2,LOAD,APS,34.51226264716692,-110.131468982488
BYPS_GNODE131,GEN,IPCO,42.558865,-114.058604
BY_LNODER1A,LOAD,APS,33.025086,-113.038614
BZ_GNODESTZ,GEN,APS,33.378814649972796,-112.67687631319446
BZ_GNODETRPG,GEN,APS,33.37873699995378,-112.67682262648478
BZ_LNODE12A,LOAD,APS,33.3786593500041,-112.67687631329032
BZ_LNODER13,LOAD,APS,33.3786593500041,-112.67698368670968
BZ_LNODER1A,LOAD,APS,33.37873699995378,-112.67703737351522
BZ_LNODER3A,LOAD,APS,33.378814649972796,-112.67698368680554
B_6_N001,LOAD,CA,32.714377595830264,-117.16944251257752
B_6_N003,LOAD,CA,32.714198404079745,-117.16944251279143
B_6_N005,LOAD,CA,32.714198404079745,-117.16965548720856
B_6_N007,LOAD,CA,32.714377595830264,-117.16965548742249
B_G_I_7_BGIGNODE,GEN,NWMT,45.810849,-108.428377
B_G_I_LNODEOAD,LOAD,NWMT,45.81185675374898,-108.434107
B_STREET_6_YELM_G1-3GNODE,GEN,BPAT,46.72853599998114,-122.95160887024728
C493GEN_7_N003,GEN,CA,32.738434,-115.994209
C590M1_7_N004,GEN,CA,32.753333,-115.726389
C643TM1_7_N001,GEN,CA,33.341833,-112.904028
C877P2C2_7_ND002,GEN,CA,35.86643,-120.32946
CABALLO3_7_N001,GEN,CA,36.219999999987145,-119.89994450730237
CABALLO3_7_N002,GEN,CA,36.219999999987145,-119.90005549269763
CABALLOT_LNODEPPER,LOAD,PNM,32.95394581,-107.3188334
CABANA_LNODE-1,LOAD,NV,36.11465571830362,-115.056331
CABANA_LNODE-2,LOAD,NV,36.114575140834326,-115.05627341258538
CABANA_LNODE-3,LOAD,NV,36.114575140834326,-115.0563885874146
CABAZON_7_B1,GEN,CA,33.92901,-116.719726
CABINETG_1_XF1LNODE,LOAD,AVA,48.0917,-116.0561
CABINET_2_1GNODE,GEN,AVA,48.0866,-116.0582
CABINET_2_2GNODE,GEN,AVA,48.08659999992153,-116.05806553141348
CABINET_2_3GNODE,GEN,AVA,48.08651017409502,-116.0582
CABINET_2_4GNODE,GEN,AVA,48.08659999992153,-116.05833446858652
CABINET_2_SS2LNODE,LOAD,AVA,48.08668982590493,-116.0582
CABRILLO_1_N001,LOAD,CA,32.70751759908557,-117.24492651689708
CABRILLO_6_N001,LOAD,CA,32.70733840082447,-117.24492651711095
CABRILLO_6_N004,LOAD,CA,32.70733840082447,-117.24513948288904
CABRILLO_6_N011,GEN,CA,32.70751759908557,-117.24513948310292
CACK_LNODE131,LOAD,IPCO,43.035606999983585,-116.02868154429986
CACK_LNODE132,LOAD,IPCO,43.035606999983585,-116.02880445570014
CACTUS_LNODE-1,LOAD,NV,36.002364999987314,-115.17117565672247
CACTUS_LNODE-2,LOAD,NV,36.002364999987314,-115.17128634327753
CADA_LNODE31,LOAD,IPCO,43.549999999983115,-116.57993772011898
CADA_LNODET132,LOAD,IPCO,43.549999999983115,-116.58006227988102
CADET_6_N002,GEN,CA,35.1133,-119.4706
CAESARS_LNODE-1,LOAD,NV,36.11735299998724,-115.17974258456219
CAESARS_LNODE-2,LOAD,NV,36.11735299998724,-115.1798534154378
CALAVE_1_N001,LOAD,CA,36.71900181109094,-119.76554095699167
CALAVE_1_N002,LOAD,CA,36.718822188804005,-119.76554095725366
CALAVE_1_N004,LOAD,CA,36.718822188804005,-119.76576504274634
CALCMENT_7_N4,LOAD,CA,37.37,-120.64
CALISTGA_6_N001,LOAD,CA,38.592664,-122.57862
CALLENDR_1_N001,LOAD,CA,35.04,-120.6
CALPELLA_1_N001,LOAD,CA,39.197538,-123.192135
CALSUB_LNODEET,LOAD,NV,39.521219,-120.008761
CALYO_BP_LNODE2KV,LOAD,BPAT,44.08802051998271,-123.08524115248775
CALYO_BP_LNODEKV2,LOAD,BPAT,44.08802051998271,-123.08536704751225
CAL_1_CAL_TX_SLRGNODE,GEN,EPE,31.826209736973144,-106.25038817432329
CAL_LNODE_10,LOAD,EPE,31.826029151827598,-106.25038817453118
CAL_LNODE_11,LOAD,EPE,31.826029151827598,-106.25060071435682
CAL_LNODE_12,LOAD,EPE,31.826209736973144,-106.2506007145647
CAMANCHE_7_N001,GEN,CA,38.226854124077015,-121.0245
CAMANCHE_7_N002,GEN,CA,38.22677293794635,-121.02444033255529
CAMANCHE_7_N003,GEN,CA,38.22677293794635,-121.0245596674447
CAMASSW_LNODEMAS,GEN,BPAT,45.584349,-122.40644
CAMAS_GMILLGNODE,GEN,BPAT,45.58214999998221,-122.40405603878821
CAMDEN_6_N001,LOAD,CA,36.446258999987045,-119.79904229562648
CAMDEN_6_N002,LOAD,CA,36.446258999987045,-119.79915370437352
CAMERON_6_N001,LOAD,CA,32.65324599998863,-116.48807277404411
CAMERO_LNODEK2,LOAD,NV,36.037898,-115.190495
CAMER_SR_LNODELD2,LOAD,SRP,33.44469,-111.638525
CAMINO_2_N001,LOAD,CA,34.83,-114.99
CAMPHORA_6_N001,LOAD,CA,36.46829799998704,-121.39017127220814
CAMPHORA_6_N003,LOAD,CA,36.46829799998704,-121.39028272779186
CAM_GNODE1,GEN,BANC,38.7956669999859,-120.6219594423665
CAM_GNODE2,GEN,BANC,38.7956669999859,-120.6220745576335
CAM_LNODEXF2,LOAD,PSE,47.358333,-122.280833
CANALIPC_LNODENK1,LOAD,IPCO,42.54097678,-113.585623
CANAL_6_N001,LOAD,CA,37.066368999986636,-120.8354215297125
CANAL_6_N006,LOAD,CA,37.066368999986636,-120.8355344702875
CANAL_SC_LNODE721,LOAD,SCL,47.661916,-122.365197
CANAL_SC_LNODE722,LOAD,SCL,47.661915999922144,-122.36506307564711
CANAL_SC_LNODE723,LOAD,SCL,47.661825801335986,-122.36506307587851
CANAL_SC_LNODE724,LOAD,SCL,47.66176202137523,-122.36515777458091
CANAL_SC_LNODE725,LOAD,SCL,47.66174676858521,-122.36528976981377
CANAL_SC_LNODE726,LOAD,SCL,47.66177800893647,-122.36541540455923
CANAL_SC_LNODE727,LOAD,SCL,47.66184379238413,-122.3655070320593
CANAL_SC_LNODE728,LOAD,SCL,47.66192903781518,-122.3655508013821
CANAL_SC_LNODE729,LOAD,SCL,47.66201910170039,-122.3655434849665
CANAL_SC_LNODE730,LOAD,SCL,47.66210160655609,-122.36548936219751
CANAL_SC_LNODE731,LOAD,SCL,47.66216724222166,-122.36539750078794
CANAL_SC_LNODE732,LOAD,SCL,47.66220994495183,-122.36527953540147
CANAL_SC_LNODE733,LOAD,SCL,47.66222670526584,-122.36514794263083
CANAL_SC_LNODE734,LOAD,SCL,47.66221716726595,-122.36501476836605
CANAL_SC_LNODE735,LOAD,SCL,47.662183126986314,-122.36489074659447
CANBY_BP_LNODEACW,LOAD,BPAT,41.444925999984385,-120.88087787131334
CANBY_BP_LNODEVEC,LOAD,BPAT,41.444925999984385,-120.88099812868666
CANEZ_LNODEDIST,LOAD,TEPC,31.508430889989263,-111.0020066662775
CANFERRY_1_CYF1GNODE,GEN,NWMT,46.64897015624437,-111.72781426692327
CANFERRY_1_CYF2GNODE,GEN,NWMT,46.64889199992472,-111.72774853403652
CANFERRY_1_CYF3GNODE,GEN,NWMT,46.64881384371807,-111.72781426711325
CANFERRY_LNODEGOVT,LOAD,NWMT,46.64881384371807,-111.72794573288675
CANFERRY_LNODESTN,LOAD,NWMT,46.64889199992472,-111.72801146596348
CANTGEN_7_N002,GEN,CA,36.428641,-120.338173
CANYN_CR_LNODEOAD,LOAD,NWMT,46.805925999981056,-112.25375700150144
CANYONNW_LNODEOAD,LOAD,NWMT,44.978678,-110.704996
CANYONP1_7_GN001,GEN,CA,33.858146060756724,-117.86155854781974
CANYONP2_7_GN001,GEN,CA,33.85796593914824,-117.86155854804848
CANYONP3_7_GN001,GEN,CA,33.85796593914824,-117.86177545195152
CANYONP4_7_GN001,GEN,CA,33.858146060756724,-117.86177545218025
CAN_SUB_LNODEONA,LOAD,LADWP,34.18955419166312,-118.592
CAN_SUB_LNODEONB,LOAD,LADWP,34.189472904155366,-118.59194326369176
CAN_SUB_LNODEONC,LOAD,LADWP,34.189472904155366,-118.59205673630824
CAPAY_6_N001,LOAD,CA,39.775993256822886,-122.10383
CAPEH_BP_LNODEPUD,LOAD,BPAT,45.592868,-122.17698
CAPITOL_LNODEITOL,LOAD,PNM,40.785920434163245,-111.89710056058136
CAPITOL_LNODELONA,LOAD,PNM,40.785739565713676,-111.89710056090665
CAPITOL_LNODETTAN,LOAD,PNM,40.785739565713676,-111.89733943909334
CAPSTRNO_1_N016,GEN,CA,33.512894,-117.665545
CAPWIND_1_B1,GEN,CA,33.88,-116.46
CAP_LNODEXF1,LOAD,PSE,47.033888999980896,-122.89326666037542
CAP_LNODEXF2,LOAD,PSE,47.033888999980896,-122.89339933962458
CARABOU_7_B1,GEN,CA,40.08553000636179,-121.148241
CARABOU_7_B12,GEN,CA,40.08544899680309,-121.14817986838234
CARABOU_7_B3,GEN,CA,40.08544899680309,-121.14830213161765
CARBOGEN_7_B1,GEN,CA,33.81886,-118.222474
CARBONA_6_N003,LOAD,CA,37.69218399998622,-121.41818185598439
CARBONA_6_N101,LOAD,CA,37.69218399998622,-121.4182961440156
CARBU_BP_LNODERK1,LOAD,BPAT,45.63726899998217,-122.69874197187345
CARBU_BP_LNODERK3,LOAD,BPAT,45.63726899998217,-122.69887002812655
CAREY_LNODE-5,LOAD,NV,36.204587,-115.061532
CAREY_LNODE-6,LOAD,NV,36.20458699994881,-115.06142103935365
CAREY_LNODE-7,LOAD,NV,36.204497464409016,-115.061532
CAREY_LNODEBK8,LOAD,NV,36.20458699994881,-115.06164296064635
CAREY_LNODEBK9,LOAD,NV,36.20467653559105,-115.061532
CARLIN_LNODE12,LOAD,NV,40.726565,-116.116231
CARLOTTA_6_N001,LOAD,CA,40.541122999984744,-124.06382054930958
CARLOTTA_6_N003,LOAD,CA,40.541122999984744,-124.06393945069041
CARLO_SR_LNODELD1,LOAD,SRP,33.38016,-110.955
CARLSN_R_LNODEOAD,LOAD,NWMT,45.30526,-112.641345
CARLTNHS_1_GN001,GEN,CA,32.857709,-117.028847
CARLTNHS_1_N001,LOAD,CA,32.85503754591703,-117.01185140348343
CARLTNHS_1_N004,LOAD,CA,32.85485845399255,-117.01185140369861
CARLTNHS_1_N011,GEN,CA,32.85485845399255,-117.01206459630139
CARLTNHS_1_N012,GEN,CA,32.85503754591703,-117.01206459651657
CARLT_BP_LNODESS,LOAD,BPAT,45.280888,-123.152852
CARMEN_S_1_G01GNODE,GEN,BPAT,44.28592633998258,-122.04126949041881
CARMEN_S_1_G02GNODE,GEN,BPAT,44.28592633998258,-122.0413957095812
CARNATIO_6_N001,LOAD,CA,35.311332,-119.083574
CARNERAS_6_N001,LOAD,CA,35.541055,-119.805238
CAROLNDS_6_N001,LOAD,CA,37.55291899998627,-122.37633097506193
CAROLNDS_6_N002,LOAD,CA,37.55291899998627,-122.37644502493806
CARQUINZ_1_N001,LOAD,CA,38.09103799998602,-122.24848662968667
CARQUINZ_1_N002,LOAD,CA,38.09103799998602,-122.24860137031332
CARRE_SR_LNODELD2,LOAD,SRP,33.38661,-111.493
CARRIZO_1_N001,LOAD,CA,35.3805629695311,-120.040252
CARRIZO_LNODEHILL,LOAD,PNM,35.38048201522088,-120.04019467441788
CARRIZO_LNODEZOT1,LOAD,PNM,35.38048201522088,-120.04030932558213
CARRO_BP_LNODE115,LOAD,BPAT,46.0835,-122.862
CARSONN_LNODE30,LOAD,NV,39.172588,-119.759409
CARSONN_LNODE31,LOAD,NV,39.17258799994301,-119.75929350273708
CARSONN_LNODE32,LOAD,NV,39.172498461061664,-119.75929350288415
CARSONN_LNODE33,LOAD,NV,39.17243514756361,-119.75937517170843
CARSONN_LNODE40,LOAD,NV,39.17242000633913,-119.75948900537975
CARSONN_LNODE41,LOAD,NV,39.17245101824553,-119.75959735369219
CARSONN_LNODE42,LOAD,NV,39.17251632061359,-119.75967637383101
CARSONN_LNODE43,LOAD,NV,39.172600942599686,-119.75971412067214
CARSO_BP_LNODE115,LOAD,BPAT,45.72027,-121.804133
